ISBN	LCCN	LCCN Source	Classification	NLM	NLM Source	Date
079237861X	TK7874.75. E54 2000	UPEI	TK			2026-04-10 11:44:17
0306476215	TA455.C3 P47 2002	UPEI	TA			2026-04-10 11:44:17
9780585346533	TJ217.7 .E54 1997	UPEI	TJ			2026-04-10 11:44:17
0306476738	TK7867 .T73 2002	UPEI	TK			2026-04-10 11:44:17
1402023960	QC451 .N37 2003	UPEI	QC			2026-04-10 11:44:17
1402023618	JC571 .H763 2004	UPEI	JC			2026-04-10 11:44:17
1402018231	SB608.F8 D556 2004	UPEI	SB			2026-04-10 11:44:17
0306479982	BF38 .L54 2004	UPEI	BF			2026-04-10 11:44:17
1402020813	BD161 .S385 2004	UPEI	BD			2026-04-10 11:44:17
0306479095	BF109.W43 H45 2005	UPEI	BF			2026-04-10 11:44:17
1402079419	HD70.E852 I58 2004	UPEI	HD			2026-04-10 11:44:17
0306479060	BF105 .R43 2004	UPEI	BF			2026-04-10 11:44:17
140202293X	QA76.9.N38 I577 2001	UPEI	QA			2026-04-10 11:44:17
0306487004	RA643.8 .P675 2005	UPEI	RA			2026-04-10 11:44:17
140208028X	TK7874.75 F68 2004	UPEI	TK			2026-04-10 11:44:17
1402011555	RC269.5 .M537 2003	UPEI	RC			2026-04-10 11:44:17
1402023650	HF5387 .S656 2004	UPEI	HF			2026-04-10 11:44:17
1402021801	QR89.7 .G465 2004	UPEI	QR			2026-04-10 11:44:17
1402021828	BD111 .A66 2004	UPEI	BD			2026-04-10 11:44:17
1402022581	TK7895.M4 .I583 2004	UPEI	TK			2026-04-10 11:44:17
1402019149	QA135.6 .P73 2004	UPEI	QA			2026-04-10 11:44:17
0387231145	HG4551 .T73 2005	UPEI	HG			2026-04-10 11:44:17
0306482258	TP245.N8 M378 2004	UPEI	TP			2026-04-10 11:44:17
0306486717	BF408 .E37 2005	UPEI	BF			2026-04-10 11:44:17
1402020635	QA331.7 .N38 2004	UPEI	QA			2026-04-10 11:44:17
1402022352	QA278 .L47 2004	UPEI	QA			2026-04-10 11:44:17
1402022972	QA641 .T87 2004	UPEI	QA			2026-04-10 11:44:17
1402023987	HV6241 .B68 2004	UPEI	HV			2026-04-10 11:44:17
1402077874	QA224 .A87 2004	UPEI	QA			2026-04-10 11:44:17
1402079958	JF1525.A8 A55 2004	UPEI	JF			2026-04-10 11:44:17
1402080123	TK7895.G36 N38 2005	UPEI	TK			2026-04-10 11:44:17
1402080638	TK7874.55 .G67 2004	UPEI	TK			2026-04-10 11:44:17
030648644X	QP364.7 .G575 2005	UPEI	QP			2026-04-10 11:44:17
0306485869	HV6710 .G35 2004	UPEI	HV			2026-04-10 11:44:17
1402015763	HT384.A78 A837 2000	UPEI	HT			2026-04-10 11:44:17
140202522X	QH325 .O6917 2004	UPEI	QH			2026-04-10 11:44:17
1402018762	QB479.3 .N35 2001	UPEI	QB			2026-04-10 11:44:17
1402022433	GE145 .C64 2004	UPEI	GE			2026-04-10 11:44:17
1402019726	B829.5 .S365 2004	UPEI	B			2026-04-10 11:44:17
9781402021701	TK7867.5 .N39 2003	UPEI	TK			2026-04-10 11:44:17
1402021984	HD30.23 .M457 2004	UPEI	HD			2026-04-10 11:44:17
1402022336	TA357.5.C38 F73 2004	UPEI	TA			2026-04-10 11:44:17
1402022697	ZA4230 .S65 2004	UPEI	ZA			2026-04-10 11:44:17
0387227903	HF5415.129 .I54 2004	UPEI	HF			2026-04-10 11:44:17
038723120X	HM851 .E34 2004	UPEI	HM			2026-04-10 11:44:17
1402077602	QA402.3 .I4536 2003	UPEI	QA			2026-04-10 11:44:17
0387234519	P53.85 .A67 2005	UPEI	P			2026-04-10 11:44:17
0387227946	TK7895.S65 S6378 2005	UPEI	TK			2026-04-10 11:44:17
0306487411	RC124.5 .C45 2004	UPEI	RC			2026-04-10 11:44:17
0306485001	RM267 .A495 2005	UPEI	RM			2026-04-10 11:44:17
0306485060	QP519.9.E433 B56 2005	UPEI	QP			2026-04-10 11:44:17
0306486628	QP551 .S89 2004	UPEI	QP			2026-04-10 11:44:17
0306486903	P95.45 .D5 2005	UPEI	P			2026-04-10 11:44:17
0387226915	QL737.C25 M3118 2004	UPEI	QL			2026-04-10 11:44:17
0387225846	TK5103.59 .E45 2005	UPEI	TK			2026-04-10 11:44:17
0387227237	BF241 .W3195 2005	UPEI	BF			2026-04-10 11:44:17
0387227814	TK5105.5 .A333 2005	UPEI	TK			2026-04-10 11:44:17
0387230548	HB615 .D35 2004	UPEI	HB			2026-04-10 11:44:17
0387228470	TK5102.9 .S5435 2005	UPEI	TK			2026-04-10 11:44:17
0387228489	HF5387 .C6756 2005	UPEI	HF			2026-04-10 11:44:17
0387228594	TK5105 .D34 2005	UPEI	TK			2026-04-10 11:44:17
0387229906	QA76.5915 .A45 2005	UPEI	QA			2026-04-10 11:44:17
0387229787	TL272.58 .D778 2005	UPEI	TL			2026-04-10 11:44:17
0387230637	QC753.2 .M322 2005	UPEI	QC			2026-04-10 11:44:17
0387230025	HT388 .R48 2005	UPEI	HT			2026-04-10 11:44:17
0387230408	HF5387 .C6757 2005	UPEI	HF			2026-04-10 11:44:17
0387230440	TJ217.7 .O24 2005	UPEI	TJ			2026-04-10 11:44:17
0387230483	HD9685.A2 W43 2005	UPEI	HD			2026-04-10 11:44:17
038723067X	T57.95 .M86 2005	UPEI	T			2026-04-10 11:44:17
0387230726	TK5105.78 E44 2004	UPEI	TK			2026-04-10 11:44:17
0387231323	TK5103.59 .T573 2005	UPEI	TK			2026-04-10 11:44:17
0387234357	QA20.C34 C3513 2005	UPEI	QA			2026-04-10 11:44:17
0387231749	HD30.213 .B46 2005	UPEI	HD			2026-04-10 11:44:17
0387231900	TK7895.S65 M65 2005	UPEI	TK			2026-04-10 11:44:17
038723196X	HD3616.U47 O28 2005	UPEI	HD			2026-04-10 11:44:17
0387232532	QA76.623 .G49 2005	UPEI	QA			2026-04-10 11:44:17
0387233938	QA331.5 .H265 2005	UPEI	QA			2026-04-10 11:44:17
038723294X	QD96.L3 F46 2005	UPEI	QD			2026-04-10 11:44:17
0387233466	QP105 .W475 2005	UPEI	QP			2026-04-10 11:44:17
0387233482	TS155.65 .I54 2005	UPEI	TS			2026-04-10 11:44:17
0387233644	RG493.5.D52 A43 2005	UPEI	RG			2026-04-10 11:44:17
0387233946	QA273 .R39 2005	UPEI	QA			2026-04-10 11:44:17
038723389X	TK5105.5956 .P37 2005	UPEI	TK			2026-04-10 11:44:17
0387233989	TK5105.59 .K78 2005	UPEI	TK			2026-04-10 11:44:17
0387234039	TA1637 .U72 2005	UPEI	TA			2026-04-10 11:44:17
0387234144	K3961 .S82 2005	UPEI	K			2026-04-10 11:44:17
038723568X	QA76.9.D3 L56545 2005	UPEI	QA			2026-04-10 11:44:17
1402024126	S494.5.A45 V35 2004	UPEI	S			2026-04-10 11:44:17
1402077688	QA76.575 A915 2004	UPEI	QA			2026-04-10 11:44:17
1402078390	TK7887.6 .M87 2004	UPEI	TK			2026-04-10 11:44:17
1402077289	HE7661 .D47 2004	UPEI	HE			2026-04-10 11:44:17
1402077890	QP624.5.D726 L44 2004	UPEI	QP			2026-04-10 11:44:17
1402079605	RC685.C53 R65 2004	UPEI	RC			2026-04-10 11:44:17
1402079850	HG5430.7.A3 D54 2004	UPEI	HG			2026-04-10 11:44:17
0306484714	QH634.5 .O257 2004	UPEI	QH			2026-04-10 11:44:17
0306478854	RC262 .C285 2004	UPEI	RC			2026-04-10 11:44:17
1402081286	QA76.9.D314 I33 2004	UPEI	QA			2026-04-10 11:44:17
0387226907	TK5105.5 .A29 2005	UPEI	TK			2026-04-10 11:44:17
0387230947	QA76.9.D5 D485515 2005	UPEI	QA			2026-04-10 11:44:17
0387228535	HC241 .I577 2005	UPEI	HC			2026-04-10 11:44:17
0387228241	RC682 .I535 2005	UPEI	RC			2026-04-10 11:44:17
0387227857	TK5103.59 .H73 2005	UPEI	TK			2026-04-10 11:44:17
1402079109	QA11 .I68 2004	UPEI	QA			2026-04-10 11:44:17
1402021909	QC174.26.W28 E85 2004	UPEI	QC			2026-04-10 11:44:17
0387235493	JN40 .O5 2005	UPEI	JN			2026-04-10 11:44:17
0387235981	QD509.G37 K45 2005	UPEI	QD			2026-04-10 11:44:17
1402021623	HD58.7 .I5686 2003	UPEI	HD			2026-04-10 11:44:17
9781402021060	TL574.A37 M62 2004	UPEI	TL			2026-04-10 11:44:17
1402023464	QC981.8.C5 B456 2004	UPEI	QC			2026-04-10 11:44:17
1402023685	QB468 .N37 2003	UPEI	QB			2026-04-10 11:44:17
1402023707	T57.6 .S983 2004	UPEI	T			2026-04-10 11:44:17
1402024886	B72 .F38 2004	UPEI	B			2026-04-10 11:44:17
1402024991	QA329.9 .F79 2004	UPEI	QA			2026-04-10 11:44:17
1402025203	LC5225.S64 R43 2004	UPEI	LC			2026-04-10 11:44:17
038723313X	QC702.7.B65 I63 2005	UPEI	QC			2026-04-10 11:44:17
038723666X	TK7876.5 .C37 2005	UPEI	TK			2026-04-10 11:44:17
0387226931	RC451.4.P57 F67 2005	UPEI	RC			2026-04-10 11:44:17
0387241051	HD61 .C375 2005	UPEI	HD			2026-04-10 11:44:17
0387232176	QA871 .J54 2005	UPEI	QA			2026-04-10 11:44:17
0387234683	QA76.87 .R37 2005	UPEI	QA			2026-04-10 11:44:17
0387235310	QA402.6 .Y36 2005	UPEI	QA			2026-04-10 11:44:17
0387235345	QA374 .P736 2005	UPEI	QA			2026-04-10 11:44:17
0387235396	QA166.3 .C534 2005	UPEI	QA			2026-04-10 11:44:17
0387233504	HD62.37 .K37 2005	UPEI	HD			2026-04-10 11:44:17
0387235663	HD38.5 .S8961 2005	UPEI	HD			2026-04-10 11:44:17
0387236376	HE6011 .R445 2005	UPEI	HE			2026-04-10 11:44:17
0387236694	TK7871.99.M44 S48 2005	UPEI	TK			2026-04-10 11:44:17
0387236708	TK7867.2 .G66 2005	UPEI	TK			2026-04-10 11:44:17
0387237917	TA1677 .F46 2005	UPEI	TA			2026-04-10 11:44:17
0387238875	HF5616.R9 M4 2005	UPEI	HF			2026-04-10 11:44:17
0387239170	QA76.9.A25 S653 2005	UPEI	QA			2026-04-10 11:44:17
0387239626	RC281.A34 B55 2005	UPEI	RC			2026-04-10 11:44:17
1402021658	QD502 .N355 2004	UPEI	QD			2026-04-10 11:44:17
1402025769	QC174.26.W28 M86 2004	UPEI	QC			2026-04-10 11:44:17
140201726X	T58.6 .I5783 2004	UPEI	T			2026-04-10 11:44:17
1402027044	QC585.8.L56 N38 2003	UPEI	QC			2026-04-10 11:44:17
1402027087	QC793.3.S6 N37 2004	UPEI	QC			2026-04-10 11:44:17
0387225919	RJ506.A58 K435 2005	UPEI	RJ			2026-04-10 11:44:17
1402018703	R725.5 .H36 2004	UPEI	R			2026-04-10 11:44:17
0387952896	QB54 .W336 2003	UPEI	QB			2026-04-10 11:44:17
0387954430	QH541 .C3595 2002	UPEI	QH			2026-04-10 11:44:17
0387952543	QH541.15.L35 L43 2002	UPEI	QH			2026-04-10 11:44:17
0387955275	QH541.5.W3 S46 2003	UPEI	QH			2026-04-10 11:44:17
1402019114	SB106.B56 P5835 2004	UPEI	SB			2026-04-10 11:44:17
0387234764	LB1028.38 .S45 2005	UPEI	LB			2026-04-10 11:44:17
1402081197	QR188.6 .T8615 2005	UPEI	QR			2026-04-10 11:44:17
1402023596	SB189 .C396 2004	UPEI	SB			2026-04-10 11:44:17
140202858X	HC59.7 .G59 2004	UPEI	HC			2026-04-10 11:44:17
1402025890	LC191 .A48 2004	UPEI	LC			2026-04-10 11:44:17
0387216790	QP624.5.D726 A53 2003	UPEI	QP			2026-04-10 11:44:17
1402028334	QL638.A25 .S88 2004	UPEI	QL			2026-04-10 11:44:17
0387402462	RC268.4 .I535 2004	UPEI	RC			2026-04-10 11:44:17
1402028040	RD663 .M65 2004	UPEI	RD			2026-04-10 11:44:17
0387228446	R855.3 .C67 2005	UPEI	R			2026-04-10 11:44:17
0387231404	HD30.2 .R647 2005	UPEI	HD			2026-04-10 11:44:17
9780387236339	HB615 .L267 2010	UPEI	HB			2026-04-10 11:44:17
9780387235509	QA401 .A64 2005	UPEI	QA			2026-04-10 11:44:17
038724137X	HA31.38 .C657 2005	UPEI	HA			2026-04-10 11:44:17
1402079338	HD60.7 .T35 2004	UPEI	HD			2026-04-10 11:44:17
1402079435	HF5548.8 .C2365 2004	UPEI	HF			2026-04-10 11:44:17
1402080719	HF1191 .B87 2004	UPEI	HF			2026-04-10 11:44:17
9781402025686	QD172.R2 B56 2004	UPEI	QD			2026-04-10 11:44:17
1402023782	TD196.R3 N38 2004	UPEI	TD			2026-04-10 11:44:17
1402021178	TA404.23 .C64 2004	UPEI	TA			2026-04-10 11:44:17
0387237569	TK5105.3 .J84 2005	UPEI	TK			2026-04-10 11:44:17
0387235299	QA76.16 .N49 2005	UPEI	QA			2026-04-10 11:44:17
0387237577	HD30.2122 .V57 2005	UPEI	HD			2026-04-10 11:44:17
1402077505	TK7895.E42 S35 2004	UPEI	TK			2026-04-10 11:44:17
1402029667	QA76.9.H85 F88 2004	UPEI	QA			2026-04-10 11:44:17
1402027303	QA76.76.I58 F76 2004	UPEI	QA			2026-04-10 11:44:17
0387233512	QA76.9.C58 W67 2004	UPEI	QA			2026-04-10 11:44:17
0387238395	TK5105.5 .J53 2005	UPEI	TK			2026-04-10 11:44:17
0387234624	QA76.5915 .P75 2005	UPEI	QA			2026-04-10 11:44:17
0387021086	TJ222 .Q36 2005	UPEI	TJ			2026-04-10 11:44:17
0387238034	QA76.64 .T615 2005	UPEI	QA			2026-04-10 11:44:17
0387232273	QA76.76.C65 M38 2005	UPEI	QA			2026-04-10 11:44:17
9781402081224	QA76.9.A97 L55 2005	UPEI	QA			2026-04-10 11:44:17
0387232567	HB74.P8 F73 2005	UPEI	HB			2026-04-10 11:44:17
1402029780	HD31 .S6127 2005	UPEI	HD			2026-04-10 11:44:17
1402027559	Q175 .H36 2004	UPEI	Q			2026-04-10 11:44:17
1402078641	HJ141 .H3632 2004	UPEI	HJ			2026-04-10 11:44:17
0387230858	HB107.A2 S43 2005	UPEI	HB			2026-04-10 11:44:17
0387241094	TA1007 .S54 2005	UPEI	TA			2026-04-10 11:44:17
0387238433	HD45 .L32 2005	UPEI	HD			2026-04-10 11:44:17
1402027443	LA622 .I57 2004	UPEI	LA			2026-04-10 11:44:17
1402023472	LB1060 .T825 2004	UPEI	LB			2026-04-10 11:44:17
1402024959	LC189 .S66848 2004	UPEI	LC			2026-04-10 11:44:17
1402027974	LB2331.615.E85 A33 2004	UPEI	LB			2026-04-10 11:44:17
1402027990	LB1028.43 U66 2005	UPEI	LB			2026-04-10 11:44:17
0387227822	TK5103.45 .T67 2005	UPEI	TK			2026-04-10 11:44:17
0387231951	TA347.D45 R36 2005	UPEI	TA			2026-04-10 11:44:17
0387238077	TK5103.2 .R39 2005	UPEI	TK			2026-04-10 11:44:17
0387238956	TK7874 .M22 2005	UPEI	TK			2026-04-10 11:44:17
1402027230	TK7881.6 .K49 2004	UPEI	TK			2026-04-10 11:44:17
030648725X	TK7874.55 .L54 2003	UPEI	TK			2026-04-10 11:44:17
140208093X	TK454.4.S93 S43 2005	UPEI	TK			2026-04-10 11:44:17
140202648X	R857.M3 N38 2003	UPEI	R			2026-04-10 11:44:17
1402029330	TD145 .P76 2004	UPEI	TD			2026-04-10 11:44:17
1402023871	QC176.8.A3 N38 2002	UPEI	QC			2026-04-10 11:44:17
1402027214	QA865 .G53 2004	UPEI	QA			2026-04-10 11:44:17
1402026234	QA377 .N38 2004	UPEI	QA			2026-04-10 11:44:17
0387239677	QA76.54 .R48 2005	UPEI	QA			2026-04-10 11:44:17
0387237992	TK7895.M5 T53 2005	UPEI	TK			2026-04-10 11:44:17
1402026692	QD576.H1 N37 2003	UPEI	QD			2026-04-10 11:44:17
1402024800	TD195.W3 G36 2004	UPEI	TD			2026-04-10 11:44:17
1402026560	GF645.E89 N37 2004	UPEI	GF			2026-04-10 11:44:17
1402019823	TD657 .N4 2004	UPEI	TD			2026-04-10 11:44:17
1402027427	TD196.M4 L36 2004	UPEI	TD			2026-04-10 11:44:17
1402022654	QC883.8 .H36 2004	UPEI	QC			2026-04-10 11:44:17
1402020619	TA1637 .I63 2004	UPEI	TA			2026-04-10 11:44:17
0387233148	TK7871.15.C4 I43 2005	UPEI	TK			2026-04-10 11:44:17
1402081332	TA418.9.C6 H316 2005	UPEI	TA			2026-04-10 11:44:17
0387236392	QA331.5 .I56 2002	UPEI	QA			2026-04-10 11:44:17
0387236260	QA608 .J57 2005	UPEI	QA			2026-04-10 11:44:17
0387235701	HG106 .C487 2005	UPEI	HG			2026-04-10 11:44:17
0387233911	HD38.5 .A67 2005	UPEI	HD			2026-04-10 11:44:17
0387234853	QA402.5 .K35 2005	UPEI	QA			2026-04-10 11:44:17
1402025440	QA252.3 .S33 2004	UPEI	QA			2026-04-10 11:44:17
1402026919	QA247 .H39 2004	UPEI	QA			2026-04-10 11:44:17
0387238387	TA357 .P493 2005	UPEI	TA			2026-04-10 11:44:17
0387241493	QA402.5 .B28 2005	UPEI	QA			2026-04-10 11:44:17
0387238301	QA402.5 .H335 1998 Suppl.	UPEI	QA			2026-04-10 11:44:17
0387237836	RC268.7.S7 H67 2005	UPEI	RC			2026-04-10 11:44:17
0387233792	RC961 .T734 2005	UPEI	RC			2026-04-10 11:44:17
1402081065	RC280.T6 M64 2004	UPEI	RC			2026-04-10 11:44:17
0387231870	QP535.C2 R883 2005	UPEI	QP			2026-04-10 11:44:17
1402022743	HM548 .N48 2004	UPEI	HM			2026-04-10 11:44:17
1402026978	QC352 .D55 2004	UPEI	QC			2026-04-10 11:44:17
1402026277	DS143 Z88 2004	UPEI	DS			2026-04-10 11:44:17
1402026307	RB150.C6 M33 2004	UPEI	RB			2026-04-10 11:44:17
1402027001	QC670 .V28 2004	UPEI	QC			2026-04-10 11:44:17
1402027540	QB505 .N36 2003	UPEI	QB			2026-04-10 11:44:17
1402025793	QB791.5 .H54 2004	UPEI	QB			2026-04-10 11:44:17
1402024150	QC441 .D44 204	UPEI	QC			2026-04-10 11:44:17
140202410X	QC490.4 .A34 2004	UPEI	QC			2026-04-10 11:44:17
140202620X	QB857.7 .H68 2004	UPEI	QB			2026-04-10 11:44:17
1402027680	QC809.M35 N37 2003	UPEI	QC			2026-04-10 11:44:17
1402026331	QC174.17.S9 .S96 2004	UPEI	QC			2026-04-10 11:44:17
0306465671	TP480 .I45 2001	UPEI	TP			2026-04-10 11:44:17
1402028431	SB484.A36 R36 2004	UPEI	SB			2026-04-10 11:44:17
1402028377	HB901 .S77 2004	UPEI	HB			2026-04-10 11:44:17
0387954937	QH541.15.S5 E28 2003	UPEI	QH			2026-04-10 11:44:17
0306486954	CC77.H5 A7176 2005	UPEI	CC			2026-04-10 11:44:17
0387250611	QA279.2 .V68 2005	UPEI	QA			2026-04-10 11:44:17
9780387212456	TK5102.94 .S35 2005	UPEI	TK			2026-04-10 11:44:17
0387220224	QD941 .N56 2005	UPEI	QD			2026-04-10 11:44:17
0387233210	TD419.5 .W38 2005	UPEI	TD			2026-04-10 11:44:17
0387239227	QR201.P737 N48 2005	UPEI	QR			2026-04-10 11:44:17
0387239790	P115.5.M8 E56 2005	UPEI	P			2026-04-10 11:44:17
0387240063	QA76.9.A25 C648 2005	UPEI	QA			2026-04-10 11:44:17
0387240195	TK7874.65 .T39 2005	UPEI	TK			2026-04-10 11:44:17
0387240683	TK5103.8 .N48 2005	UPEI	TK			2026-04-10 11:44:17
0387245553	QA402.5 .S7124 2005	UPEI	QA			2026-04-10 11:44:17
0387248331	HC415.33 .R36 2005	UPEI	HC			2026-04-10 11:44:17
0387250042	HC79.C6 C66 2005	UPEI	HC			2026-04-10 11:44:17
0387250778	HD58.9 .A44 2005	UPEI	HD			2026-04-10 11:44:17
0387251758	QA274.23 .S526 2005	UPEI	QA			2026-04-10 11:44:17
0387251839	HD2365 .S47 2005	UPEI	HD			2026-04-10 11:44:17
0387252401	QP171 .M382 2005	UPEI	QP			2026-04-10 11:44:17
0387252673	HD69.T54 M85 2005	UPEI	HD			2026-04-10 11:44:17
0387252819	TK5102.9 .Q94 2005	UPEI	TK			2026-04-10 11:44:17
0387253513	TD195.E49 E492 2005	UPEI	TD			2026-04-10 11:44:17
0387254293	TK5105.585 .M863 2005	UPEI	TK			2026-04-10 11:44:17
0387254773	TS155 .A4788 2005	UPEI	TS			2026-04-10 11:44:17
1402017340	QL496.12 .I57 2005	UPEI	QL			2026-04-10 11:44:17
1402029608	LB43 .I593 2005	UPEI	LB			2026-04-10 11:44:17
1402028857	RM837 .G76 2005	UPEI	RM			2026-04-10 11:44:17
1402029012	QH303 .C87 2005	UPEI	QH			2026-04-10 11:44:17
1402029020	QH353 .I77 2005	UPEI	QH			2026-04-10 11:44:17
1402029225	RC270.8 .Y43 2005	UPEI	RC			2026-04-10 11:44:17
9781402029318	TS155.6 .D473 2005	UPEI	TS			2026-04-10 11:44:17
1402029748	QL465 .P38 2005	UPEI	QL			2026-04-10 11:44:17
1402029810	QA935 .P338 2005	UPEI	QA			2026-04-10 11:44:17
1402029896	S472.A1 E74 2005	UPEI	S			2026-04-10 11:44:17
140203007X	KJC5456 .S23 2005	UPEI	KJC			2026-04-10 11:44:17
1402030622	QH332 .E96 2005	UPEI	QH			2026-04-10 11:44:17
9781402031069	QC20.6 .R65 2005	UPEI	QC			2026-04-10 11:44:17
1402031254	SB123.6 .P43 2005	UPEI	SB			2026-04-10 11:44:17
1402031319	QB821 .Z34 2005	UPEI	QB			2026-04-10 11:44:17
1402031521	HF5415.1265 .D47 2005	UPEI	HF			2026-04-10 11:44:17
1402031815	BD161 .C656 2005	UPEI	BD			2026-04-10 11:44:17
1402031971	Q183.9 .C6645 2003	UPEI	Q			2026-04-10 11:44:17
1402032005	QK725 .I497 2001	UPEI	QK			2026-04-10 11:44:17
1402032552	QC981.8.C5 C5154 2005	UPEI	QC			2026-04-10 11:44:17
1402032706	QR185.8.K54 B47 2005	UPEI	QR			2026-04-10 11:44:17
1402033028	QH671 .A69 2005	UPEI	QH			2026-04-10 11:44:17
1402033192	QP551 .A28 2005	UPEI	QP			2026-04-10 11:44:17
9781402033421	SH136.B56 .S45 2005	UPEI	SH			2026-04-10 11:44:17
1402033486	QH541.5.S6 M48 2005	UPEI	QH			2026-04-10 11:44:17
1402033532	GC220.3 .D48 2005	UPEI	GC			2026-04-10 11:44:17
1402033885	TJ210.3 .I627 2005	UPEI	TJ			2026-04-10 11:44:17
1402033915	QA251.5 .C665 2003	UPEI	QA			2026-04-10 11:44:17
3211206868	RC600 .A88 2005	UPEI	RC			2026-04-10 11:44:17
3211212523	RD561 .H46 2005	UPEI	RD			2026-04-10 11:44:17
3211838198	RC925 .A85 2005	UPEI	RC			2026-04-10 11:44:17
3540043950	R895 .R33 2005	UPEI	R			2026-04-10 11:44:17
9783540200567	TA1695 .E885 2005	UPEI	TA			2026-04-10 11:44:17
3540202420	RD561 .T664 2005	UPEI	RD			2026-04-10 11:44:17
3540205128	RD571 .L37 2005	UPEI	RD			2026-04-10 11:44:17
3540208224	RC78.7.U4 G46 2005	UPEI	RC			2026-04-10 11:44:17
3540208666	QA273.6 .C358 2005	UPEI	QA			2026-04-10 11:44:17
3540211438	RF421 .F76 2005	UPEI	RF			2026-04-10 11:44:17
3540213295	QC774.S74 A3 2005	UPEI	QC			2026-04-10 11:44:17
3540218718	QA76.76.C66 T47 2005	UPEI	QA			2026-04-10 11:44:17
3540219951	HF5548.3 .P73 2005	UPEI	HF			2026-04-10 11:44:17
3540221069	TA357.5.M84 K62 2005	UPEI	TA			2026-04-10 11:44:17
3540221077	TA357.5.M84 K63 2005	UPEI	TA			2026-04-10 11:44:17
3540221093	QC611.8.S5 F48 2005	UPEI	QC			2026-04-10 11:44:17
3540221557	T58.5 .P28 2005	UPEI	T			2026-04-10 11:44:17
3540222251	RC921.I5 U72 2005	UPEI	RC			2026-04-10 11:44:17
3540223061	QK495.C111 D53 2005	UPEI	QK			2026-04-10 11:44:17
3540223223	GE170 .T686 2005	UPEI	GE			2026-04-10 11:44:17
3540228500	RD101 .S34 2005	UPEI	RD			2026-04-10 11:44:17
3540228608	TD193 .E5525 2005	UPEI	TD			2026-04-10 11:44:17
3540230270	QA76.88 .I5757 2003	UPEI	QA			2026-04-10 11:44:17
3540236589	RC269.5 .E87 2005	UPEI	RC			2026-04-10 11:44:17
3540237542	HM548 .G75 2005	UPEI	HM			2026-04-10 11:44:17
3540239405	QH541.5.F7 M64 2005	UPEI	QH			2026-04-10 11:44:17
3540239596	TS155.65 .K73 2005	UPEI	TS			2026-04-10 11:44:17
3540253599	RC386.6.M34 M67 2005	UPEI	RC			2026-04-10 11:44:17
3540272682	HD30.2 .P88 2005	UPEI	HD			2026-04-10 11:44:17
3540406980	HD38.5 .M359 2005	UPEI	HD			2026-04-10 11:44:17
3540410996	RC659 .A47 2005	UPEI	RC			2026-04-10 11:44:17
3540442669	RC312.5.S5 C88 2005	UPEI	RC			2026-04-10 11:44:17
9783764370664	QA379 .S78 2005	UPEI	QA			2026-04-10 11:44:17
3790816183	HD30.2 .K6795 2005	UPEI	HD			2026-04-10 11:44:17
9780387253206	HG4061 .V36 2005	UPEI	HG			2026-04-10 11:44:17
140202990X	TS228.9 .S68 2005	UPEI	TS			2026-04-10 11:44:17
140203038X	QB792 .E97 2004	UPEI	QB			2026-04-10 11:44:17
354020864X	QA76.76.C66 G76 2005	UPEI	QA			2026-04-10 11:44:17
354023103X	HC79.E5 N334 2005	UPEI	HC			2026-04-10 11:44:17
354023943X	HD9696.67.I42 K6 2005	UPEI	HD			2026-04-10 11:44:17
354024445X	HF1359 .C375 2005	UPEI	HF			2026-04-10 11:44:17
030648241X	QH601.2 .N843 2005	UPEI	QH			2026-04-10 11:44:17
0387213074	RC78.7.T62 S34 2005	UPEI	RC			2026-04-10 11:44:17
3540208674	QA76.76.S65 B47 2005	UPEI	QA			2026-04-10 11:44:17
3540219277	RC78.7.D53 C535 2005	UPEI	RC			2026-04-10 11:44:17
3790815586	HD5014 .C65 2005	UPEI	HD			2026-04-10 11:44:17
3540232516	HD60.5.E85 C67 2005	UPEI	HD			2026-04-10 11:44:17
3540240357	TA1637 .J34 2005	UPEI	TA			2026-04-10 11:44:17
3540224807	QA267 .D36 2005	UPEI	QA			2026-04-10 11:44:17
0387241078	HG4515.2 .L56 2005	UPEI	HG			2026-04-10 11:44:17
0387246029	QA272 .D97 2005	UPEI	QA			2026-04-10 11:44:17
1846280478	TA342 .F743 2005	UPEI	TA			2026-04-10 11:44:17
3211835644	QH261 .P38 2005	UPEI	QH			2026-04-10 11:44:17
1402035586	HC79.E5 M868 2005	UPEI	HC			2026-04-10 11:44:17
038724977X	TS161 .L64 2005	UPEI	TS			2026-04-10 11:44:17
3540224521	T174.7 .N3736 2005	UPEI	T			2026-04-10 11:44:17
9783540266969	HD2741 .H538 2005	UPEI	HD			2026-04-10 11:44:17
0387208585	RC78.7.T62 C665 2005	UPEI	RC			2026-04-10 11:44:17
3540216650	RK667.I45 I343 2005	UPEI	RK			2026-04-10 11:44:17
3540215360	RD540 .S34 2005	UPEI	RD			2026-04-10 11:44:17
3540222723	T57.32 .M37 2005	UPEI	T			2026-04-10 11:44:17
3540227970	HG1601 .S686 2005	UPEI	HG			2026-04-10 11:44:17
1852335033	RD688 .T46 2005	UPEI	RD			2026-04-10 11:44:17
3540214569	QE601.2 .B34 2005	UPEI	QE			2026-04-10 11:44:17
1852337869	RD727 .W468 2005	UPEI	RD			2026-04-10 11:44:17
354023912X	SB436 .W55 2005	UPEI	SB			2026-04-10 11:44:17
